"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","SourceNumber2","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","SITESELECTION_STATE_NAME","SITESELECTION_StateFIPS","SITESELECTION_CNTY_FIPS","SITESELECTION_ST_CNTY_FIPS","SITESELECTION_X","SITESELECTION_CDC_Region","SITESELECTION_huc2","DataSource"
"MS","WD",NA,"IN",NA,"PRIME LINE CATFISH",NA,NA,"P14413",NA,NA,NA,NA,NA,NA,NA,NA,"","FREDDIE DIAL IS OWNER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273999989032745,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD",NA,"IN",NA,"PRIME LINE CATFISH",NA,NA,"P15839",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0270000007003546,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD",NA,"IN",NA,"PRIME LINE CATFISH",NA,NA,"P14413",NA,NA,NA,NA,NA,NA,NA,NA,"","FREDDIE DIAL IS OWNER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328999996185303,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD",NA,"IN",NA,"PRIME LINE CATFISH",NA,NA,"P15839",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273999989032745,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD",NA,"IN",NA,"PRIME LINE CATFISH",NA,NA,"P14413",NA,NA,NA,NA,NA,NA,NA,NA,"","FREDDIE DIAL IS OWNER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD",NA,"IN",NA,"PRIME LINE CATFISH",NA,NA,"P15839",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD",NA,"IN",NA,"PRIME LINE CATFISH",NA,NA,"P14413",NA,NA,NA,NA,NA,NA,NA,NA,"","FREDDIE DIAL IS OWNER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD",NA,"IN",NA,"PRIME LINE CATFISH",NA,NA,"P14413",NA,NA,NA,NA,NA,NA,NA,NA,"","FREDDIE DIAL IS OWNER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD",NA,"IN",NA,"PRIME LINE CATFISH",NA,NA,"P15839",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD","GW","IN",NA,"PROCESS ENGINEERING COMPANY INCORPORATED",NA,NA,"P02144",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hinds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD",NA,"IN",NA,"PROCESS ENGINEERING COMPANY INCORPORATED",NA,NA,"P02144",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hinds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD",NA,"IN",NA,"PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","P04758",NA,NA,NA,NA,NA,NA,NA,"322110","26110302","WAS AIMCORP CONSUMER PRODUCTS LLC PRIOR TO OCT 1997.",NA,NA,NA,NA,NA,NA,NA,"7250 Highway 15","Blue Mountain","Tippah","MS",NA,"7250 Highway 15","Blue Mountain","TIPPAH","MS",NA,"34.645400000000002",NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0379999987781048,"MGD",NA,NA,NA,"P_60079","MSR322129","PROFILE PRODUCTS, LLC","7250 HIGHWAY 15","7250 HIGHWAY 15","OK","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","(662) 685-4741","34.6874195","-89.0062176","325612","POLISH AND OTHER SANITATION GOOD MANUFACTURING","2899","NA","41","NA","NA","NA","NA","38610 _ (662) 685-4741","BLUE MOUNTAIN_7250 HIGHWAY 15","PinPt","Pin, Bus, FRS, NPDES","N","Mississippi","28","139","28139","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD",NA,"IN",NA,"PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","P04758",NA,NA,NA,NA,NA,NA,NA,"322110","26110302","WAS AIMCORP CONSUMER PRODUCTS LLC PRIOR TO OCT 1997.",NA,NA,NA,NA,NA,NA,NA,"7250 Highway 15","Blue Mountain","Tippah","MS",NA,"7250 Highway 15","Blue Mountain","TIPPAH","MS",NA,"34.645400000000002",NA,NA,NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0379999987781048,"MGD",NA,NA,NA,"P_60079","MSR322129","PROFILE PRODUCTS, LLC","7250 HIGHWAY 15","7250 HIGHWAY 15","OK","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","(662) 685-4741","34.6874195","-89.0062176","325612","POLISH AND OTHER SANITATION GOOD MANUFACTURING","2899","NA","41","NA","NA","NA","NA","38610 _ (662) 685-4741","BLUE MOUNTAIN_7250 HIGHWAY 15","PinPt","Pin, Bus, FRS, NPDES","N","Mississippi","28","139","28139","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD",NA,"IN",NA,"PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","P04758",NA,NA,NA,NA,NA,NA,NA,"322110","26110302","WAS AIMCORP CONSUMER PRODUCTS LLC PRIOR TO OCT 1997.",NA,NA,NA,NA,NA,NA,NA,"7250 Highway 15","Blue Mountain","Tippah","MS",NA,"7250 Highway 15","Blue Mountain","TIPPAH","MS",NA,"34.645400000000002",NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034000001847744,"MGD",NA,NA,NA,"P_60079","MSR322129","PROFILE PRODUCTS, LLC","7250 HIGHWAY 15","7250 HIGHWAY 15","OK","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","(662) 685-4741","34.6874195","-89.0062176","325612","POLISH AND OTHER SANITATION GOOD MANUFACTURING","2899","NA","41","NA","NA","NA","NA","38610 _ (662) 685-4741","BLUE MOUNTAIN_7250 HIGHWAY 15","PinPt","Pin, Bus, FRS, NPDES","N","Mississippi","28","139","28139","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD",NA,"IN",NA,"PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","P04758",NA,NA,NA,NA,NA,NA,NA,"322110","26110302","WAS AIMCORP CONSUMER PRODUCTS LLC PRIOR TO OCT 1997.",NA,NA,NA,NA,NA,NA,NA,"7250 Highway 15","Blue Mountain","Tippah","MS",NA,"7250 Highway 15","Blue Mountain","TIPPAH","MS",NA,"34.645400000000002",NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359999984502792,"MGD",NA,NA,NA,"P_60079","MSR322129","PROFILE PRODUCTS, LLC","7250 HIGHWAY 15","7250 HIGHWAY 15","OK","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","(662) 685-4741","34.6874195","-89.0062176","325612","POLISH AND OTHER SANITATION GOOD MANUFACTURING","2899","NA","41","NA","NA","NA","NA","38610 _ (662) 685-4741","BLUE MOUNTAIN_7250 HIGHWAY 15","PinPt","Pin, Bus, FRS, NPDES","N","Mississippi","28","139","28139","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD",NA,"IN",NA,"PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","P04758",NA,NA,NA,NA,NA,NA,NA,"322110","26110302","WAS AIMCORP CONSUMER PRODUCTS LLC PRIOR TO OCT 1997.",NA,NA,NA,NA,NA,NA,NA,"7250 Highway 15","Blue Mountain","Tippah","MS",NA,"7250 Highway 15","Blue Mountain","TIPPAH","MS",NA,"34.645400000000002",NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0320000015199184,"MGD",NA,NA,NA,"P_60079","MSR322129","PROFILE PRODUCTS, LLC","7250 HIGHWAY 15","7250 HIGHWAY 15","OK","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","(662) 685-4741","34.6874195","-89.0062176","325612","POLISH AND OTHER SANITATION GOOD MANUFACTURING","2899","NA","41","NA","NA","NA","NA","38610 _ (662) 685-4741","BLUE MOUNTAIN_7250 HIGHWAY 15","PinPt","Pin, Bus, FRS, NPDES","N","Mississippi","28","139","28139","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD",NA,"IN",NA,"PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","P04758",NA,NA,NA,NA,NA,NA,NA,"322110","26110302","WAS AIMCORP CONSUMER PRODUCTS LLC PRIOR TO OCT 1997.",NA,NA,NA,NA,NA,NA,NA,"7250 Highway 15","Blue Mountain","Tippah","MS",NA,"7250 Highway 15","Blue Mountain","TIPPAH","MS",NA,"34.645400000000002",NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034000001847744,"MGD",NA,NA,NA,"P_60079","MSR322129","PROFILE PRODUCTS, LLC","7250 HIGHWAY 15","7250 HIGHWAY 15","OK","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","(662) 685-4741","34.6874195","-89.0062176","325612","POLISH AND OTHER SANITATION GOOD MANUFACTURING","2899","NA","41","NA","NA","NA","NA","38610 _ (662) 685-4741","BLUE MOUNTAIN_7250 HIGHWAY 15","PinPt","Pin, Bus, FRS, NPDES","N","Mississippi","28","139","28139","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD",NA,"IN",NA,"PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","P04758",NA,NA,NA,NA,NA,NA,NA,"322110","26110302","WAS AIMCORP CONSUMER PRODUCTS LLC PRIOR TO OCT 1997.",NA,NA,NA,NA,NA,NA,NA,"7250 Highway 15","Blue Mountain","Tippah","MS",NA,"7250 Highway 15","Blue Mountain","TIPPAH","MS",NA,"34.645400000000002",NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0299999993294477,"MGD",NA,NA,NA,"P_60079","MSR322129","PROFILE PRODUCTS, LLC","7250 HIGHWAY 15","7250 HIGHWAY 15","OK","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","(662) 685-4741","34.6874195","-89.0062176","325612","POLISH AND OTHER SANITATION GOOD MANUFACTURING","2899","NA","41","NA","NA","NA","NA","38610 _ (662) 685-4741","BLUE MOUNTAIN_7250 HIGHWAY 15","PinPt","Pin, Bus, FRS, NPDES","N","Mississippi","28","139","28139","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD",NA,"IN",NA,"PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","P04758",NA,NA,NA,NA,NA,NA,NA,"322110","26110302","WAS AIMCORP CONSUMER PRODUCTS LLC PRIOR TO OCT 1997.",NA,NA,NA,NA,NA,NA,NA,"7250 Highway 15","Blue Mountain","Tippah","MS",NA,"7250 Highway 15","Blue Mountain","TIPPAH","MS",NA,"34.645400000000002",NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034000001847744,"MGD",NA,NA,NA,"P_60079","MSR322129","PROFILE PRODUCTS, LLC","7250 HIGHWAY 15","7250 HIGHWAY 15","OK","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","(662) 685-4741","34.6874195","-89.0062176","325612","POLISH AND OTHER SANITATION GOOD MANUFACTURING","2899","NA","41","NA","NA","NA","NA","38610 _ (662) 685-4741","BLUE MOUNTAIN_7250 HIGHWAY 15","PinPt","Pin, Bus, FRS, NPDES","N","Mississippi","28","139","28139","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD",NA,"IN",NA,"PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","P04758",NA,NA,NA,NA,NA,NA,NA,"322110","26110302","WAS AIMCORP CONSUMER PRODUCTS LLC PRIOR TO OCT 1997.",NA,NA,NA,NA,NA,NA,NA,"7250 Highway 15","Blue Mountain","Tippah","MS",NA,"7250 Highway 15","Blue Mountain","TIPPAH","MS",NA,"34.645400000000002",NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0350000001490116,"MGD",NA,NA,NA,"P_60079","MSR322129","PROFILE PRODUCTS, LLC","7250 HIGHWAY 15","7250 HIGHWAY 15","OK","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","(662) 685-4741","34.6874195","-89.0062176","325612","POLISH AND OTHER SANITATION GOOD MANUFACTURING","2899","NA","41","NA","NA","NA","NA","38610 _ (662) 685-4741","BLUE MOUNTAIN_7250 HIGHWAY 15","PinPt","Pin, Bus, FRS, NPDES","N","Mississippi","28","139","28139","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD",NA,"IN",NA,"PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","P04758",NA,NA,NA,NA,NA,NA,NA,"322110","26110302","WAS AIMCORP CONSUMER PRODUCTS LLC PRIOR TO OCT 1997.",NA,NA,NA,NA,NA,NA,NA,"7250 Highway 15","Blue Mountain","Tippah","MS",NA,"7250 Highway 15","Blue Mountain","TIPPAH","MS",NA,"34.645400000000002",NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0379999987781048,"MGD",NA,NA,NA,"P_60079","MSR322129","PROFILE PRODUCTS, LLC","7250 HIGHWAY 15","7250 HIGHWAY 15","OK","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","(662) 685-4741","34.6874195","-89.0062176","325612","POLISH AND OTHER SANITATION GOOD MANUFACTURING","2899","NA","41","NA","NA","NA","NA","38610 _ (662) 685-4741","BLUE MOUNTAIN_7250 HIGHWAY 15","PinPt","Pin, Bus, FRS, NPDES","N","Mississippi","28","139","28139","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD",NA,"IN",NA,"PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","P04758",NA,NA,NA,NA,NA,NA,NA,"322110","26110302","WAS AIMCORP CONSUMER PRODUCTS LLC PRIOR TO OCT 1997.",NA,NA,NA,NA,NA,NA,NA,"7250 Highway 15","Blue Mountain","Tippah","MS",NA,"7250 Highway 15","Blue Mountain","TIPPAH","MS",NA,"34.645400000000002",NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359999984502792,"MGD",NA,NA,NA,"P_60079","MSR322129","PROFILE PRODUCTS, LLC","7250 HIGHWAY 15","7250 HIGHWAY 15","OK","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","(662) 685-4741","34.6874195","-89.0062176","325612","POLISH AND OTHER SANITATION GOOD MANUFACTURING","2899","NA","41","NA","NA","NA","NA","38610 _ (662) 685-4741","BLUE MOUNTAIN_7250 HIGHWAY 15","PinPt","Pin, Bus, FRS, NPDES","N","Mississippi","28","139","28139","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD",NA,"IN",NA,"PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","PROFILE PRODUCTS LIMITED LIABILITY COMPANY","P04758",NA,NA,NA,NA,NA,NA,NA,"322110","26110302","WAS AIMCORP CONSUMER PRODUCTS LLC PRIOR TO OCT 1997.",NA,NA,NA,NA,NA,NA,NA,"7250 Highway 15","Blue Mountain","Tippah","MS",NA,"7250 Highway 15","Blue Mountain","TIPPAH","MS",NA,"34.645400000000002",NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,"MGD",NA,NA,NA,"P_60079","MSR322129","PROFILE PRODUCTS, LLC","7250 HIGHWAY 15","7250 HIGHWAY 15","OK","BLUE MOUNTAIN","MS","TIPPAH","38610","GOOD","(662) 685-4741","34.6874195","-89.0062176","325612","POLISH AND OTHER SANITATION GOOD MANUFACTURING","2899","NA","41","NA","NA","NA","NA","38610 _ (662) 685-4741","BLUE MOUNTAIN_7250 HIGHWAY 15","PinPt","Pin, Bus, FRS, NPDES","N","Mississippi","28","139","28139","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
