"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_FIPS","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","DataSource"
"WI","WD","GW","NA",NA,"WEST ROAD INVESTMENTS LIMITED LIABILITY COMPANY","BORZYNSKI FARMS INCORPORATED",NA,"13509","23676","21175",NA,NA,"19709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Racine",NA,NA,NA,NA,NA,NA,NA,NA,"42.6825999988","-87.8796999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"WEST ROAD INVESTMENTS LIMITED LIABILITY COMPANY","BORZYNSKI FARMS INCORPORATED",NA,"13509","23677","21175",NA,NA,"19710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Racine",NA,NA,NA,NA,NA,NA,NA,NA,"42.6824999993","-87.8888999996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","PS",NA,"WESTON VILLAGE OF","VILLAGE OF WESTON",NA,"11285","27115","4138",NA,NA,"23110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marathon",NA,NA,NA,NA,NA,NA,NA,NA,"44.9249330009","-89.573062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","PS",NA,"WESTON VILLAGE OF","VILLAGE OF WESTON",NA,"11285","27116","4138",NA,NA,"23111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marathon",NA,NA,NA,NA,NA,NA,NA,NA,"44.9236320007","-89.5741519996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","IR",NA,"WI DNR WEST CENTRAL FISHERIES","WI DNR WEST CENTRAL FISHERIES",NA,"10436","7623","3042",NA,NA,"5395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St. Croix",NA,NA,NA,NA,NA,NA,NA,NA,"44.8822853987","-92.6062565005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","AG",NA,"WIESE BROTHERS FARMS","WIESE BROTHERS FARMS",NA,"9530","27047","2197",NA,NA,"23042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brown",NA,NA,NA,NA,NA,NA,NA,NA,"44.2984417871","-88.0995612266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374400,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","AG",NA,"WIESE BROTHERS FARMS","WIESE BROTHERS FARMS",NA,"9530","27048","2197",NA,NA,"23043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brown",NA,NA,NA,NA,NA,NA,NA,NA,"44.3014717871","-88.1013942252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","CO",NA,"WILD RICE LAND LIMITED LIABILITY COMPANY","WILD RICE LAND LIMITED LIABILITY COMPANY",NA,"14731","26979","23090",NA,NA,"22974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bayfield",NA,NA,NA,NA,NA,NA,NA,NA,"46.7932615704","-90.8339831004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8640,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"WILD RIVER RANCH","WILD RIVER RANCH",NA,"13517","23692","21184",NA,NA,"19725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barron",NA,NA,NA,NA,NA,NA,NA,NA,"45.3441999987","-91.5998999994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28800,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","AG",NA,"WILD ROSE DAIRY LIMITED LIABILITY COMPANY","WILD ROSE DAIRY LIMITED LIABILITY COMPANY",NA,"9894","27106","2551",NA,NA,"23101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vernon",NA,NA,NA,NA,NA,NA,NA,NA,"43.6246000011","-90.6903000004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64800,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","CO",NA,"WILLOW HAVEN INCORPORATED","WILLOW HAVEN INCORPORATED",NA,"13332","23190","21017",NA,NA,"19296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oneida",NA,NA,NA,NA,NA,NA,NA,NA,"45.702416699","-89.8486333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","CO",NA,"WILLOW HAVEN INCORPORATED","WILLOW HAVEN INCORPORATED",NA,"13332","23191","21017",NA,NA,"19297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oneida",NA,NA,NA,NA,NA,NA,NA,NA,"45.7024666989","-89.8485499999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","CO",NA,"WILLOW HAVEN INCORPORATED","WILLOW HAVEN INCORPORATED",NA,"13332","23192","21017",NA,NA,"19298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oneida",NA,NA,NA,NA,NA,NA,NA,NA,"45.7024666991","-89.8490167003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","CO",NA,"WILLOW HAVEN INCORPORATED","WILLOW HAVEN INCORPORATED",NA,"13332","23193","21017",NA,NA,"19299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oneida",NA,NA,NA,NA,NA,NA,NA,NA,"45.7007666992","-89.8488334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","CO",NA,"WILLOW HAVEN INCORPORATED","WILLOW HAVEN INCORPORATED",NA,"13332","23194","21017",NA,NA,"19300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oneida",NA,NA,NA,NA,NA,NA,NA,NA,"45.7007166994","-89.8484833003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","CO",NA,"WILLOW HAVEN INCORPORATED","WILLOW HAVEN INCORPORATED",NA,"13332","23195","21017",NA,NA,"19301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oneida",NA,NA,NA,NA,NA,NA,NA,NA,"45.7012332993","-89.8468333001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","CO",NA,"WILLOW HAVEN INCORPORATED","WILLOW HAVEN INCORPORATED",NA,"13332","23196","21017",NA,NA,"19302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oneida",NA,NA,NA,NA,NA,NA,NA,NA,"45.7019832992","-89.8462332994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"WINDMILL DAIRY","WINDMILL DAIRY",NA,"13705","24232","21445",NA,NA,"20244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dunn",NA,NA,NA,NA,NA,NA,NA,NA,"45.0069499987","-91.6978833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21600,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"WINDMILL DAIRY","WINDMILL DAIRY",NA,"13705","24235","21445",NA,NA,"20247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dunn",NA,NA,NA,NA,NA,NA,NA,NA,"45.0033516987","-91.7179750006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14400,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"WINDMILL DAIRY","WINDMILL DAIRY",NA,"13705","24236","21445",NA,NA,"20248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dunn",NA,NA,NA,NA,NA,NA,NA,NA,"45.0033516995","-91.7079750004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28800,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","IR",NA,"WINDMILL DAIRY","WINDMILL DAIRY",NA,"14749","27022","21445",NA,NA,"23017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dunn",NA,NA,NA,NA,NA,NA,NA,NA,"44.9940000013","-91.7124000006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","MI","NA","WINGRA STONE COMPANY","WINGRA STONE COMPANY","WINGRA STONE COMPANY","14765","27041","23136","NA",NA,"23036",NA,"339","3900","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","Dane","NA","WI",NA,"NA","Madison","DANE","WI",NA,"42.9328900007","-89.2898000001","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",432000,"GPD","Permitted",NA,NA,"P_78067","NA","WINGRA STONE CO.","2975 KAPEC ROAD","2975 KAPEC ROAD","OK","MADISON","WI","DANE","53719","GOOD","(608) 271-5555","43.0159475","-89.4760123","327991","CUT STONE AND STONE PRODUCT MANUFACTURING","3299","NA","55025","100","47","5600","12985400","NA","53719 _ (608) 271-5555","MADISON_2975 KAPEC ROAD","PinPt","Pin, Bus, DB, FRS","N","/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"WI","WD","GW","PS",NA,"WIS NO MICH COUNC ASSEMBLY GOD","SPENCER LAKE BIBLE CAMP",NA,"9011","27165","1742",NA,NA,"23160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waupaca",NA,NA,NA,NA,NA,NA,NA,NA,"44.2914400012","-89.0979699998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","PS",NA,"WIS NO MICH COUNC ASSEMBLY GOD","SPENCER LAKE BIBLE CAMP",NA,"9011","27166","1742",NA,NA,"23161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waupaca",NA,NA,NA,NA,NA,NA,NA,NA,"44.291500001","-89.0971000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","PS",NA,"WIS NO MICH COUNC ASSEMBLY GOD","WIS NO MICH COUNC ASSEMBLY GOD",NA,"9011","27161","1742",NA,NA,"23156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waupaca",NA,NA,NA,NA,NA,NA,NA,NA,"44.2876000007","-89.097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86400,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","IN",NA,"WISCONSIN DEPARTMENT OF TRANSPORTATION","WISCONSIN DEPARTMENT OF TRANSPORTATION",NA,"14427","26314","22597",NA,NA,"22308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dane",NA,NA,NA,NA,NA,NA,NA,NA,"42.9592920606","-89.0971940682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360000,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"WISCONSIN INDUSTRIAL SAND COMPANY","WISCONSIN INDUSTRIAL SAND",NA,"13826","24575","21582",NA,NA,"20582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pierce",NA,NA,NA,NA,NA,NA,NA,NA,"44.5935000011","-92.5173000005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"WISCONSIN INDUSTRIAL SAND COMPANY","WISCONSIN INDUSTRIAL SAND",NA,"13828","24578","21582",NA,NA,"20585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pierce",NA,NA,NA,NA,NA,NA,NA,NA,"44.6696000006","-92.6341000005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"WISCONSIN PROPPANTS INCORPORATED","TURN KEY PROCESSING SOLUTIONS LIMITED LIABILITY COMPANY",NA,"14137","25480","21436",NA,NA,"21486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clark",NA,NA,NA,NA,NA,NA,NA,NA,"44.5117999987","-90.9184000005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17280,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"WISCONSIN PROPPANTS INCORPORATED","TURN KEY PROCESSING SOLUTIONS LIMITED LIABILITY COMPANY",NA,"14137","25485","21436",NA,NA,"21491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clark",NA,NA,NA,NA,NA,NA,NA,NA,"44.510099999","-90.8885999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14400,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"WISCONSIN PROPPANTS INCORPORATED","TURN KEY PROCESSING SOLUTIONS LIMITED LIABILITY COMPANY",NA,"14137","25486","21436",NA,NA,"21492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clark",NA,NA,NA,NA,NA,NA,NA,NA,"44.5118999989","-90.8883000006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21600,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"WISCONSIN PROPPANTS INCORPORATED","TURN KEY PROCESSING SOLUTIONS LIMITED LIABILITY COMPANY",NA,"14137","25481","21436",NA,NA,"21487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jackson",NA,NA,NA,NA,NA,NA,NA,NA,"44.5096499987","-90.9199900002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14400,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"WISCONSIN PROPPANTS INCORPORATED","TURN KEY PROCESSING SOLUTIONS LIMITED LIABILITY COMPANY",NA,"14137","25482","21436",NA,NA,"21488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jackson",NA,NA,NA,NA,NA,NA,NA,NA,"44.4954999994","-90.9200000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14400,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"WISCONSIN PROPPANTS INCORPORATED","TURN KEY PROCESSING SOLUTIONS LIMITED LIABILITY COMPANY",NA,"14137","25483","21436",NA,NA,"21489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jackson",NA,NA,NA,NA,NA,NA,NA,NA,"44.507899999","-90.8931000006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17280,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
"WI","WD","GW","NA",NA,"WISCONSIN PROPPANTS INCORPORATED","TURN KEY PROCESSING SOLUTIONS LIMITED LIABILITY COMPANY",NA,"14137","25484","21436",NA,NA,"21490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wood",NA,NA,NA,NA,NA,NA,NA,NA,"44.5104999991","-89.8929000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14400,"GPD","Permitted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT, /WI/read_me.docx"
